chr,source,feature,start,stop,score,strand,frame,identifier
chrXVI,van_Dijk_2011,XUT,607535,608289,2.957875593,-,.,16R-270
chrXVI,van_Dijk_2011,XUT,614687,615188,3.923211431,-,.,16R-274
chrXVI,van_Dijk_2011,XUT,615705,616126,3.342318594,-,.,16R-276
chrXVI,van_Dijk_2011,XUT,619643,619963,2.824076561,-,.,16R-278
chrXVI,van_Dijk_2011,XUT,627616,629223,3.46240898,-,.,16R-283
chrXVI,van_Dijk_2011,XUT,643764,644977,3.125302075,-,.,16R-288
chrXVI,van_Dijk_2011,XUT,658026,659008,4.132490871,-,.,16R-295
chrXVI,van_Dijk_2011,XUT,671784,672882,3.120523686,-,.,16R-299
chrXVI,van_Dijk_2011,XUT,678521,679047,3.532421478,-,.,16R-307
chrXVI,van_Dijk_2011,XUT,681222,681832,2.343672602,-,.,16R-310
chrXVI,van_Dijk_2011,XUT,690845,691556,2.498151576,-,.,16R-314
chrXVI,van_Dijk_2011,XUT,769700,770711,3.339289085,-,.,16R-343
chrXVI,van_Dijk_2011,XUT,776246,776711,1.694572527,-,.,16R-346
chrXVI,van_Dijk_2011,XUT,780313,781815,3.605915094,-,.,16R-348
chrXVI,van_Dijk_2011,XUT,784104,784781,2.893803665,-,.,16R-349
chrXVI,van_Dijk_2011,XUT,784804,785364,3.431492569,-,.,16R-351
chrXVI,van_Dijk_2011,XUT,786651,787701,2.713161099,-,.,16R-354
chrXVI,van_Dijk_2011,XUT,790039,790770,3.202456064,-,.,16R-359
chrXVI,van_Dijk_2011,XUT,797850,799057,4.544939518,-,.,16R-363
chrXVI,van_Dijk_2011,XUT,799736,800374,4.637774478,-,.,16R-364
chrXVI,van_Dijk_2011,XUT,801462,801880,2.22309342,-,.,16R-366
chrXVI,van_Dijk_2011,XUT,828354,829560,3.222498336,-,.,16R-375
chrXVI,van_Dijk_2011,XUT,829850,830476,2.310029056,-,.,16R-376
chrXVI,van_Dijk_2011,XUT,881215,882300,3.067753211,-,.,16R-399
chrXVI,van_Dijk_2011,XUT,883335,883621,1.903064858,-,.,16R-402
chrXVI,van_Dijk_2011,XUT,885565,886144,2.415607813,-,.,16R-404
chrXVI,van_Dijk_2011,XUT,900108,900435,0.97631384,-,.,16R-410
chrXVI,van_Dijk_2011,XUT,930065,931576,4.086092697,-,.,16R-419
chrXVI,van_Dijk_2011,XUT,935864,937882,3.549175808,-,.,16R-422
chrXVI,van_Dijk_2011,XUT,939842,941207,3.24523321,-,.,16R-425
chrXV,Vera_Dowell_2016,CUT_2016,78074,78494,.,-,.,CUT4251
chrXV,Vera_Dowell_2016,CUT_2016,92778,92896,.,-,.,CUT4379
chrXV,Vera_Dowell_2016,CUT_2016,126284,126801,.,-,.,CUT3983
chrXV,Vera_Dowell_2016,CUT_2016,145367,145797,.,-,.,CUT3108
chrXV,Vera_Dowell_2016,CUT_2016,165950,166464,.,-,.,CUT3096
chrXV,Vera_Dowell_2016,CUT_2016,183529,183807,.,-,.,CUT3458
chrXV,Vera_Dowell_2016,CUT_2016,232707,233198,.,-,.,CUT4080
chrXV,Vera_Dowell_2016,CUT_2016,262956,263889,.,-,.,CUT3256
chrXV,Vera_Dowell_2016,CUT_2016,266291,266699,.,-,.,CUT4143
chrXV,Vera_Dowell_2016,CUT_2016,323074,323338,.,-,.,CUT3801
chrXV,Vera_Dowell_2016,CUT_2016,331402,332089,.,-,.,CUT3953
chrXV,Vera_Dowell_2016,CUT_2016,354742,355856,.,-,.,CUT3867
chrXV,Vera_Dowell_2016,CUT_2016,377571,379374,.,-,.,CUT3612
chrXV,Vera_Dowell_2016,CUT_2016,384831,385200,.,-,.,CUT3019
chrXV,Vera_Dowell_2016,CUT_2016,400385,400552,.,-,.,CUT3011
chrXV,Vera_Dowell_2016,CUT_2016,442803,443052,.,-,.,CUT3859
chrXV,Vera_Dowell_2016,CUT_2016,478028,478647,.,-,.,CUT3057
chrXV,Vera_Dowell_2016,CUT_2016,515857,516303,.,-,.,CUT3802
chrXV,Vera_Dowell_2016,CUT_2016,517246,517645,.,-,.,CUT2747
chrXV,Vera_Dowell_2016,CUT_2016,520528,521397,.,-,.,CUT4298
chrXV,Vera_Dowell_2016,CUT_2016,529187,530029,.,-,.,CUT3298
chrXV,Vera_Dowell_2016,CUT_2016,535372,535938,.,-,.,CUT4242
chrXV,Vera_Dowell_2016,CUT_2016,585794,586773,.,-,.,CUT3540
chrXV,Vera_Dowell_2016,CUT_2016,675839,676409,.,-,.,CUT2521
chrXV,Vera_Dowell_2016,CUT_2016,762767,763892,.,-,.,CUT2858
chrXV,Vera_Dowell_2016,CUT_2016,769066,769403,.,-,.,CUT3113
chrXV,Vera_Dowell_2016,CUT_2016,774869,775483,.,-,.,CUT3088
chrXV,Vera_Dowell_2016,CUT_2016,777652,778562,.,-,.,CUT3531
chrXV,Vera_Dowell_2016,CUT_2016,797747,798185,.,-,.,CUT3479
chrXV,Vera_Dowell_2016,CUT_2016,811904,812368,.,-,.,CUT2592
chrXV,Vera_Dowell_2016,CUT_2016,843753,844374,.,-,.,CUT3799
chrXV,Vera_Dowell_2016,CUT_2016,869612,870836,.,-,.,CUT3425
chrXV,Vera_Dowell_2016,CUT_2016,881188,881620,.,-,.,CUT2998
chrXV,Vera_Dowell_2016,CUT_2016,904397,904791,.,-,.,CUT2707
chrXV,Vera_Dowell_2016,CUT_2016,944779,945334,.,-,.,CUT3928
chrXV,Vera_Dowell_2016,CUT_2016,954172,954959,.,-,.,CUT4043
chrXV,Vera_Dowell_2016,CUT_2016,1006495,1007669,.,-,.,CUT4045
chrXV,Vera_Dowell_2016,CUT_2016,1023220,1023438,.,-,.,CUT3027
chrXV,Vera_Dowell_2016,CUT_2016,34441,34763,.,+,.,CUT3234
chrXV,Vera_Dowell_2016,CUT_2016,59944,60481,.,+,.,CUT2654
chrXV,Vera_Dowell_2016,CUT_2016,68061,68462,.,+,.,CUT2674
chrXV,Vera_Dowell_2016,CUT_2016,95255,96048,.,+,.,CUT4061
chrXV,Vera_Dowell_2016,CUT_2016,126895,127228,.,+,.,CUT2527
chrXV,Vera_Dowell_2016,CUT_2016,134623,135806,.,+,.,CUT4024
chrXV,Vera_Dowell_2016,CUT_2016,136498,137012,.,+,.,CUT3778
chrXV,Vera_Dowell_2016,CUT_2016,153522,153998,.,+,.,CUT2129
chrXV,Vera_Dowell_2016,CUT_2016,159609,159992,.,+,.,CUT2973
chrXV,Vera_Dowell_2016,CUT_2016,166909,167246,.,+,.,CUT4245
chrXV,Vera_Dowell_2016,CUT_2016,168899,169306,.,+,.,CUT3621
chrXV,Vera_Dowell_2016,CUT_2016,201051,203001,.,+,.,CUT4417
chrXV,Vera_Dowell_2016,CUT_2016,203258,203907,.,+,.,CUT4418
chrXV,Vera_Dowell_2016,CUT_2016,204694,204902,.,+,.,CUT2407
chrXV,Vera_Dowell_2016,CUT_2016,266479,266844,.,+,.,CUT3849
chrXV,Vera_Dowell_2016,CUT_2016,280478,280859,.,+,.,CUT3311
chrXV,Vera_Dowell_2016,CUT_2016,311641,312586,.,+,.,CUT2263
chrXV,Vera_Dowell_2016,CUT_2016,314450,315190,.,+,.,CUT3004
chrXV,Vera_Dowell_2016,CUT_2016,341518,342802,.,+,.,CUT3745
chrXV,Vera_Dowell_2016,CUT_2016,372381,373350,.,+,.,CUT2856
chrXV,Vera_Dowell_2016,CUT_2016,382221,382436,.,+,.,CUT2496
chrXV,Vera_Dowell_2016,CUT_2016,417264,418228,.,+,.,CUT3242
chrXV,Vera_Dowell_2016,CUT_2016,420648,421304,.,+,.,CUT3013
chrXV,Vera_Dowell_2016,CUT_2016,425162,425989,.,+,.,CUT2394
chrXV,Vera_Dowell_2016,CUT_2016,493407,493859,.,+,.,CUT4323
chrXV,Vera_Dowell_2016,CUT_2016,515762,516213,.,+,.,CUT2809
chrXV,Vera_Dowell_2016,CUT_2016,583471,584303,.,+,.,CUT3772
chrXV,Vera_Dowell_2016,CUT_2016,610007,610748,.,+,.,CUT3003
chrXV,Vera_Dowell_2016,CUT_2016,654714,655096,.,+,.,CUT2568
chrXV,Vera_Dowell_2016,CUT_2016,774002,774812,.,+,.,CUT4430
chrXV,Vera_Dowell_2016,CUT_2016,775712,777266,.,+,.,CUT2926
chrXV,Vera_Dowell_2016,CUT_2016,820078,821036,.,+,.,CUT3385
chrXV,Vera_Dowell_2016,CUT_2016,839832,840494,.,+,.,CUT3500
chrXV,Vera_Dowell_2016,CUT_2016,878933,879204,.,+,.,CUT3123
chrXV,Vera_Dowell_2016,CUT_2016,931443,931776,.,+,.,CUT4105
chrXV,Vera_Dowell_2016,CUT_2016,997883,998526,.,+,.,CUT3811
chrXV,Vera_Dowell_2016,CUT_2016,1000347,1001508,.,+,.,CUT4238
chrXV,Vera_Dowell_2016,CUT_2016,1028365,1029086,.,+,.,CUT3026
chrXII,Vera_Dowell_2016,CUT_2016,38635,39082,.,-,.,CUT3925
chrXII,Vera_Dowell_2016,CUT_2016,89637,90016,.,-,.,CUT3944
chrXII,Vera_Dowell_2016,CUT_2016,136455,137061,.,-,.,CUT3070
chrXII,Vera_Dowell_2016,CUT_2016,203278,204064,.,-,.,CUT2365
chrXII,Vera_Dowell_2016,CUT_2016,250287,250619,.,-,.,CUT2489
chrXII,Vera_Dowell_2016,CUT_2016,260243,260869,.,-,.,CUT4348
chrXII,Vera_Dowell_2016,CUT_2016,287281,287471,.,-,.,CUT3275
chrXII,Vera_Dowell_2016,CUT_2016,336473,337258,.,-,.,CUT4029
chrXII,Vera_Dowell_2016,CUT_2016,409891,410285,.,-,.,CUT2885
chrXII,Vera_Dowell_2016,CUT_2016,425153,426411,.,-,.,CUT3582
chrXII,Vera_Dowell_2016,CUT_2016,434420,435825,.,-,.,CUT3969
chrXII,Vera_Dowell_2016,CUT_2016,447477,448150,.,-,.,CUT3632
chrXII,Vera_Dowell_2016,CUT_2016,535289,535896,.,-,.,CUT3280
chrXII,Vera_Dowell_2016,CUT_2016,537047,537667,.,-,.,CUT4316
chrXII,Vera_Dowell_2016,CUT_2016,575156,575442,.,-,.,CUT2383
chrXII,Vera_Dowell_2016,CUT_2016,577156,577636,.,-,.,CUT3052
chrXII,Vera_Dowell_2016,CUT_2016,664999,665647,.,-,.,CUT3583
chrXII,Vera_Dowell_2016,CUT_2016,667562,667870,.,-,.,CUT2706
chrXII,Vera_Dowell_2016,CUT_2016,698098,698548,.,-,.,CUT4140
chrXII,Vera_Dowell_2016,CUT_2016,699210,699502,.,-,.,CUT3049
chrXII,Vera_Dowell_2016,CUT_2016,705312,705692,.,-,.,CUT3535
chrXII,Vera_Dowell_2016,CUT_2016,753357,753925,.,-,.,CUT2210
chrXII,Vera_Dowell_2016,CUT_2016,812410,812623,.,-,.,CUT3388
chrXII,Vera_Dowell_2016,CUT_2016,839018,841026,.,-,.,CUT4437
chrXII,Vera_Dowell_2016,CUT_2016,860280,860674,.,-,.,CUT4179
chrXII,Vera_Dowell_2016,CUT_2016,862865,863166,.,-,.,CUT3605
chrXII,Vera_Dowell_2016,CUT_2016,865033,866101,.,-,.,CUT4258
chrXII,Vera_Dowell_2016,CUT_2016,887523,888046,.,-,.,CUT4201
chrXII,Vera_Dowell_2016,CUT_2016,898774,899319,.,-,.,CUT3985
chrXII,Vera_Dowell_2016,CUT_2016,910058,910470,.,-,.,CUT4408
chrXII,Vera_Dowell_2016,CUT_2016,935080,935756,.,-,.,CUT3545
chrXII,Vera_Dowell_2016,CUT_2016,938952,939289,.,-,.,CUT3711
chrXII,Vera_Dowell_2016,CUT_2016,954017,954676,.,-,.,CUT4136
chrXII,Vera_Dowell_2016,CUT_2016,961035,961814,.,-,.,CUT3037
chrXII,Vera_Dowell_2016,CUT_2016,972922,973321,.,-,.,CUT3443
chrXII,Vera_Dowell_2016,CUT_2016,975464,976412,.,-,.,CUT3731
chrXII,Vera_Dowell_2016,CUT_2016,1009360,1009690,.,-,.,CUT3790
chrXII,Vera_Dowell_2016,CUT_2016,1064347,1065125,.,-,.,CUT3738
chrXII,Vera_Dowell_2016,CUT_2016,29175,29780,.,+,.,CUT3217
chrXII,Vera_Dowell_2016,CUT_2016,55251,57143,.,+,.,CUT2730
chrXII,Vera_Dowell_2016,CUT_2016,87126,88729,.,+,.,CUT4064
chrXII,Vera_Dowell_2016,CUT_2016,142108,142998,.,+,.,CUT2418
chrXII,Vera_Dowell_2016,CUT_2016,147646,148034,.,+,.,CUT3706
chrXII,Vera_Dowell_2016,CUT_2016,180549,181090,.,+,.,CUT3767
chrXII,Vera_Dowell_2016,CUT_2016,183615,184395,.,+,.,CUT3734
chrXII,Vera_Dowell_2016,CUT_2016,188999,189504,.,+,.,CUT2667
chrXII,Vera_Dowell_2016,CUT_2016,192353,193553,.,+,.,CUT3316
chrXII,Vera_Dowell_2016,CUT_2016,197187,197307,.,+,.,CUT4337
chrXII,Vera_Dowell_2016,CUT_2016,230356,231348,.,+,.,CUT3250
chrXII,Vera_Dowell_2016,CUT_2016,233540,233957,.,+,.,CUT3181
chrXII,Vera_Dowell_2016,CUT_2016,241055,242208,.,+,.,CUT4123
chrXII,Vera_Dowell_2016,CUT_2016,244151,244813,.,+,.,CUT3525
chrXII,Vera_Dowell_2016,CUT_2016,255383,255810,.,+,.,CUT3266
chrXII,Vera_Dowell_2016,CUT_2016,269581,270748,.,+,.,CUT3938
chrXII,Vera_Dowell_2016,CUT_2016,277474,278093,.,+,.,CUT3368
chrXII,Vera_Dowell_2016,CUT_2016,296236,297332,.,+,.,CUT2864
chrXII,Vera_Dowell_2016,CUT_2016,323297,324085,.,+,.,CUT2912
chrXII,Vera_Dowell_2016,CUT_2016,399517,400347,.,+,.,CUT4162
chrXII,Vera_Dowell_2016,CUT_2016,415500,416018,.,+,.,CUT2305
chrXII,Vera_Dowell_2016,CUT_2016,426599,428059,.,+,.,CUT3585
chrXII,Vera_Dowell_2016,CUT_2016,459023,459645,.,+,.,CUT3950
chrXII,Vera_Dowell_2016,CUT_2016,532397,533688,.,+,.,CUT3436
chrXII,Vera_Dowell_2016,CUT_2016,598353,598717,.,+,.,CUT2360
chrXII,Vera_Dowell_2016,CUT_2016,634434,634672,.,+,.,CUT2987
chrXII,Vera_Dowell_2016,CUT_2016,658101,658764,.,+,.,CUT4068
chrXII,Vera_Dowell_2016,CUT_2016,676926,677251,.,+,.,CUT2502
chrXII,Vera_Dowell_2016,CUT_2016,694847,695160,.,+,.,CUT4138
chrXII,Vera_Dowell_2016,CUT_2016,730512,730878,.,+,.,CUT3414
chrXII,Vera_Dowell_2016,CUT_2016,739160,739647,.,+,.,CUT2428
chrXII,Vera_Dowell_2016,CUT_2016,745308,745551,.,+,.,CUT3839
chrXII,Vera_Dowell_2016,CUT_2016,747439,748343,.,+,.,CUT3200
chrXII,Vera_Dowell_2016,CUT_2016,837339,837883,.,+,.,CUT3555
chrXII,Vera_Dowell_2016,CUT_2016,859210,859941,.,+,.,CUT4262
chrXII,Vera_Dowell_2016,CUT_2016,870015,870282,.,+,.,CUT2398
chrXII,Vera_Dowell_2016,CUT_2016,872121,872633,.,+,.,CUT4121
chrXII,Vera_Dowell_2016,CUT_2016,910058,910625,.,+,.,CUT3865
chrXII,Vera_Dowell_2016,CUT_2016,925397,925718,.,+,.,CUT2662
chrXII,Vera_Dowell_2016,CUT_2016,942627,944939,.,+,.,CUT3716
chrXII,Vera_Dowell_2016,CUT_2016,976496,977222,.,+,.,CUT2135
chrXII,Vera_Dowell_2016,CUT_2016,1023698,1023994,.,+,.,CUT4367
chrXII,Vera_Dowell_2016,CUT_2016,1033201,1033477,.,+,.,CUT3978
chrXII,Vera_Dowell_2016,CUT_2016,1049560,1049885,.,+,.,CUT2873
chrXII,Vera_Dowell_2016,CUT_2016,1063172,1063923,.,+,.,CUT4222
chrIV,Vera_Dowell_2016,CUT_2016,6283,6515,.,-,.,CUT3423
chrIV,Vera_Dowell_2016,CUT_2016,18798,19084,.,-,.,CUT2590
chrIV,Vera_Dowell_2016,CUT_2016,30581,30866,.,-,.,CUT2656
chrIV,Vera_Dowell_2016,CUT_2016,52503,53044,.,-,.,CUT2788
chrIV,Vera_Dowell_2016,CUT_2016,85862,86422,.,-,.,CUT4142
chrIV,Vera_Dowell_2016,CUT_2016,102227,103092,.,-,.,CUT2622
chrIV,Vera_Dowell_2016,CUT_2016,121492,121754,.,-,.,CUT3061
chrIV,Vera_Dowell_2016,CUT_2016,124282,124985,.,-,.,CUT3029
chrIV,Vera_Dowell_2016,CUT_2016,125658,126899,.,-,.,CUT3106
chrIV,Vera_Dowell_2016,CUT_2016,202322,204232,.,-,.,CUT3906
chrIV,Vera_Dowell_2016,CUT_2016,217919,219283,.,-,.,CUT2286
chrIV,Vera_Dowell_2016,CUT_2016,227064,228276,.,-,.,CUT3188
chrIV,Vera_Dowell_2016,CUT_2016,234736,235137,.,-,.,CUT4148
chrIV,Vera_Dowell_2016,CUT_2016,279375,279912,.,-,.,CUT3466
chrIV,Vera_Dowell_2016,CUT_2016,288744,289446,.,-,.,CUT3691
chrIV,Vera_Dowell_2016,CUT_2016,290959,292094,.,-,.,CUT3121
chrIV,Vera_Dowell_2016,CUT_2016,353025,353435,.,-,.,CUT4203
chrIV,Vera_Dowell_2016,CUT_2016,355486,355650,.,-,.,CUT3041
chrIV,Vera_Dowell_2016,CUT_2016,436224,437021,.,-,.,CUT4303
chrIV,Vera_Dowell_2016,CUT_2016,446583,447830,.,-,.,CUT3296
chrIV,Vera_Dowell_2016,CUT_2016,464513,465517,.,-,.,CUT3701
chrIV,Vera_Dowell_2016,CUT_2016,499794,500149,.,-,.,CUT2942
chrIV,Vera_Dowell_2016,CUT_2016,512691,513238,.,-,.,CUT4129
chrIV,Vera_Dowell_2016,CUT_2016,536742,536905,.,-,.,CUT3199
chrIV,Vera_Dowell_2016,CUT_2016,542727,543113,.,-,.,CUT3966
chrIV,Vera_Dowell_2016,CUT_2016,555864,556118,.,-,.,CUT4008
chrIV,Vera_Dowell_2016,CUT_2016,578664,579858,.,-,.,CUT4186
chrIV,Vera_Dowell_2016,CUT_2016,601117,601983,.,-,.,CUT2984
chrIV,Vera_Dowell_2016,CUT_2016,609562,610895,.,-,.,CUT3877
chrIV,Vera_Dowell_2016,CUT_2016,616649,617066,.,-,.,CUT3880
chrIV,Vera_Dowell_2016,CUT_2016,641796,642252,.,-,.,CUT4431
chrIV,Vera_Dowell_2016,CUT_2016,667853,668055,.,-,.,CUT4391
chrIV,Vera_Dowell_2016,CUT_2016,669233,670858,.,-,.,CUT4392
chrIV,Vera_Dowell_2016,CUT_2016,683937,684602,.,-,.,CUT4299
chrIV,Vera_Dowell_2016,CUT_2016,708014,708402,.,-,.,CUT2494
chrIV,Vera_Dowell_2016,CUT_2016,731291,731734,.,-,.,CUT3557
chrIV,Vera_Dowell_2016,CUT_2016,746351,746520,.,-,.,CUT4350
chrIV,Vera_Dowell_2016,CUT_2016,752460,752788,.,-,.,CUT3989
chrIV,Vera_Dowell_2016,CUT_2016,765428,765864,.,-,.,CUT4267
chrIV,Vera_Dowell_2016,CUT_2016,770847,771265,.,-,.,CUT3639
chrIV,Vera_Dowell_2016,CUT_2016,842285,842703,.,-,.,CUT3492
chrIV,Vera_Dowell_2016,CUT_2016,860801,861750,.,-,.,CUT4269
chrIV,Vera_Dowell_2016,CUT_2016,878407,878714,.,-,.,CUT4037
chrIV,Vera_Dowell_2016,CUT_2016,884931,885465,.,-,.,CUT4130
chrIV,Vera_Dowell_2016,CUT_2016,976199,977465,.,-,.,CUT4139
chrIV,Vera_Dowell_2016,CUT_2016,983070,983628,.,-,.,CUT3643
chrIV,Vera_Dowell_2016,CUT_2016,1026501,1026736,.,-,.,CUT4364
chrIV,Vera_Dowell_2016,CUT_2016,1030916,1031207,.,-,.,CUT3412
chrIV,Vera_Dowell_2016,CUT_2016,1111655,1112112,.,-,.,CUT3687
chrIV,Vera_Dowell_2016,CUT_2016,1220141,1221444,.,-,.,CUT3808
chrIV,Vera_Dowell_2016,CUT_2016,1228987,1229728,.,-,.,CUT3246
chrIV,Vera_Dowell_2016,CUT_2016,1259963,1261026,.,-,.,CUT4191
chrIV,Vera_Dowell_2016,CUT_2016,1280636,1281387,.,-,.,CUT4276
chrIV,Vera_Dowell_2016,CUT_2016,1295735,1296309,.,-,.,CUT3183
chrIV,Vera_Dowell_2016,CUT_2016,1345509,1345726,.,-,.,CUT2533
chrIV,Vera_Dowell_2016,CUT_2016,1394864,1395936,.,-,.,CUT3287
chrIV,Vera_Dowell_2016,CUT_2016,1436971,1437609,.,-,.,CUT2410
chrIV,Vera_Dowell_2016,CUT_2016,21366,21916,.,+,.,CUT4118
chrIV,Vera_Dowell_2016,CUT_2016,44119,44824,.,+,.,CUT3498
chrIV,Vera_Dowell_2016,CUT_2016,60632,62110,.,+,.,CUT2911
chrIV,Vera_Dowell_2016,CUT_2016,71021,71437,.,+,.,CUT2985
chrIV,Vera_Dowell_2016,CUT_2016,91932,92762,.,+,.,CUT3979
chrIV,Vera_Dowell_2016,CUT_2016,150460,151125,.,+,.,CUT3964
chrIV,Vera_Dowell_2016,CUT_2016,185731,186658,.,+,.,CUT3591
chrIV,Vera_Dowell_2016,CUT_2016,206674,206935,.,+,.,CUT4125
chrIV,Vera_Dowell_2016,CUT_2016,251541,252085,.,+,.,CUT2086
chrIV,Vera_Dowell_2016,CUT_2016,269230,269787,.,+,.,CUT2539
chrIV,Vera_Dowell_2016,CUT_2016,289761,290084,.,+,.,CUT3272
chrIV,Vera_Dowell_2016,CUT_2016,297637,298544,.,+,.,CUT3821
chrIV,Vera_Dowell_2016,CUT_2016,310964,311243,.,+,.,CUT2888
chrIV,Vera_Dowell_2016,CUT_2016,321356,321608,.,+,.,CUT4388
chrIV,Vera_Dowell_2016,CUT_2016,331585,332100,.,+,.,CUT2757
chrIV,Vera_Dowell_2016,CUT_2016,375042,375509,.,+,.,CUT2798
chrIV,Vera_Dowell_2016,CUT_2016,409554,410002,.,+,.,CUT2557
chrIV,Vera_Dowell_2016,CUT_2016,476683,477804,.,+,.,CUT2583
chrIV,Vera_Dowell_2016,CUT_2016,495773,497226,.,+,.,CUT3260
chrIV,Vera_Dowell_2016,CUT_2016,522935,523676,.,+,.,CUT4220
chrIV,Vera_Dowell_2016,CUT_2016,537207,537386,.,+,.,CUT2552
chrIV,Vera_Dowell_2016,CUT_2016,568199,568974,.,+,.,CUT2941
chrIV,Vera_Dowell_2016,CUT_2016,598905,599125,.,+,.,CUT2731
chrIV,Vera_Dowell_2016,CUT_2016,661841,662419,.,+,.,CUT4390
chrIV,Vera_Dowell_2016,CUT_2016,708183,708370,.,+,.,CUT4119
chrIV,Vera_Dowell_2016,CUT_2016,775584,777074,.,+,.,CUT3164
chrIV,Vera_Dowell_2016,CUT_2016,829494,831334,.,+,.,CUT4333
chrIV,Vera_Dowell_2016,CUT_2016,884449,884703,.,+,.,CUT3504
chrIV,Vera_Dowell_2016,CUT_2016,1002295,1002877,.,+,.,CUT3592
chrIV,Vera_Dowell_2016,CUT_2016,1030970,1031311,.,+,.,CUT3194
chrIV,Vera_Dowell_2016,CUT_2016,1044591,1045127,.,+,.,CUT3189
chrIV,Vera_Dowell_2016,CUT_2016,1052923,1053455,.,+,.,CUT2604
chrIV,Vera_Dowell_2016,CUT_2016,1062219,1063306,.,+,.,CUT2348
chrIV,Vera_Dowell_2016,CUT_2016,1064597,1065370,.,+,.,CUT2341
chrIV,Vera_Dowell_2016,CUT_2016,1072000,1072806,.,+,.,CUT3670
chrIV,Vera_Dowell_2016,CUT_2016,1248251,1249299,.,+,.,CUT3945
chrIV,Vera_Dowell_2016,CUT_2016,1257016,1257732,.,+,.,CUT3662
chrIV,Vera_Dowell_2016,CUT_2016,1278807,1279224,.,+,.,CUT4116
chrIV,Vera_Dowell_2016,CUT_2016,1284934,1285206,.,+,.,CUT3418
chrIV,Vera_Dowell_2016,CUT_2016,1289847,1290177,.,+,.,CUT4314
chrIV,Vera_Dowell_2016,CUT_2016,1318343,1318835,.,+,.,CUT3456
chrIV,Vera_Dowell_2016,CUT_2016,1324262,1325403,.,+,.,CUT2225
chrIV,Vera_Dowell_2016,CUT_2016,1326263,1326646,.,+,.,CUT3680
chrIV,Vera_Dowell_2016,CUT_2016,1379630,1380128,.,+,.,CUT2826
chrIV,Vera_Dowell_2016,CUT_2016,1386586,1387438,.,+,.,CUT2962
chrIV,Vera_Dowell_2016,CUT_2016,1414107,1414427,.,+,.,CUT3461
chrIV,Vera_Dowell_2016,CUT_2016,1418962,1420653,.,+,.,CUT3402
chrIV,Vera_Dowell_2016,CUT_2016,1446817,1447039,.,+,.,CUT2909
chrIV,Vera_Dowell_2016,CUT_2016,1452639,1453012,.,+,.,CUT3536
chrIV,Vera_Dowell_2016,CUT_2016,1456021,1456420,.,+,.,CUT3526
chrV,Vera_Dowell_2016,CUT_2016,30584,30940,.,-,.,CUT3001
chrV,Vera_Dowell_2016,CUT_2016,61309,63031,.,-,.,CUT3434
chrV,Vera_Dowell_2016,CUT_2016,126321,127401,.,-,.,CUT4365
chrV,Vera_Dowell_2016,CUT_2016,137184,137538,.,-,.,CUT3047
chrV,Vera_Dowell_2016,CUT_2016,148282,149133,.,-,.,CUT3328
chrV,Vera_Dowell_2016,CUT_2016,167183,167562,.,-,.,CUT3140
chrV,Vera_Dowell_2016,CUT_2016,170801,171478,.,-,.,CUT4215
chrV,Vera_Dowell_2016,CUT_2016,192170,193524,.,-,.,CUT4239
chrV,Vera_Dowell_2016,CUT_2016,226945,227284,.,-,.,CUT4305
chrV,Vera_Dowell_2016,CUT_2016,248890,250000,.,-,.,CUT3303
chrV,Vera_Dowell_2016,CUT_2016,317286,318470,.,-,.,CUT3929
chrV,Vera_Dowell_2016,CUT_2016,334316,334716,.,-,.,CUT2879
chrV,Vera_Dowell_2016,CUT_2016,336681,336858,.,-,.,CUT2989
chrV,Vera_Dowell_2016,CUT_2016,430867,431510,.,-,.,CUT3959
chrV,Vera_Dowell_2016,CUT_2016,438757,439456,.,-,.,CUT3000
chrV,Vera_Dowell_2016,CUT_2016,447428,447823,.,-,.,CUT4046
chrV,Vera_Dowell_2016,CUT_2016,453780,454196,.,-,.,CUT3103
chrV,Vera_Dowell_2016,CUT_2016,467606,468677,.,-,.,CUT4290
chrV,Vera_Dowell_2016,CUT_2016,524646,524887,.,-,.,CUT3627
chrV,Vera_Dowell_2016,CUT_2016,559170,560111,.,-,.,CUT3699
chrV,Vera_Dowell_2016,CUT_2016,48873,50210,.,+,.,CUT3326
chrV,Vera_Dowell_2016,CUT_2016,57566,58018,.,+,.,CUT3936
chrV,Vera_Dowell_2016,CUT_2016,68707,69230,.,+,.,CUT3406
chrV,Vera_Dowell_2016,CUT_2016,86331,87005,.,+,.,CUT3657
chrV,Vera_Dowell_2016,CUT_2016,88503,88638,.,+,.,CUT4280
chrV,Vera_Dowell_2016,CUT_2016,165930,166592,.,+,.,CUT2971
chrV,Vera_Dowell_2016,CUT_2016,225885,226139,.,+,.,CUT3085
chrV,Vera_Dowell_2016,CUT_2016,243890,244936,.,+,.,CUT2637
chrV,Vera_Dowell_2016,CUT_2016,252761,253057,.,+,.,CUT2671
chrV,Vera_Dowell_2016,CUT_2016,253742,254520,.,+,.,CUT3904
chrV,Vera_Dowell_2016,CUT_2016,273231,273599,.,+,.,CUT3079
chrV,Vera_Dowell_2016,CUT_2016,283596,284539,.,+,.,CUT3759
chrV,Vera_Dowell_2016,CUT_2016,285618,285995,.,+,.,CUT3174
chrV,Vera_Dowell_2016,CUT_2016,300199,300613,.,+,.,CUT3301
chrV,Vera_Dowell_2016,CUT_2016,328951,329952,.,+,.,CUT2278
chrV,Vera_Dowell_2016,CUT_2016,331704,332853,.,+,.,CUT2776
